============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(90 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3066762E+05   5753861E-03  ,2411E+03 -,6362E+02   ,9862453  ,1647743 -,0130270
T    2  1 ,3053015E+05   5753402E-03  ,1556E+03  ,5396E+02   ,9950923  ,0988292 -,0049106
T    3  1 ,3044212E+05   5753970E-03 -,4032E+03  ,1748E+03   ,9980419 -,0624980 -,0025237
T    4  1 ,3073155E+05   5752388E-03  ,1068E+03 -,1779E+03   ,9960624 -,0828294 -,0316074
T    5  1 ,3029582E+05   5754877E-03 -,4993E+03 -,2653E+03   ,9814661 -,1797942 -,0663199
T    6  1 ,3008557E+05   5752888E-03 -,4004E+03 -,1393E+03   ,9739966  ,2265042 -,0051533
T    7  1 ,3094328E+05   5753505E-03  ,1300E+03  ,3236E+03   ,9992571  ,0134732  ,0361060
T    8  1 ,3075284E+05   5754556E-03 -,1677E+02  ,3159E+03   ,9990666  ,0038172  ,0430279
T    9  1 ,3015241E+05   5750838E-03 -,2575E+03 -,3291E+03   ,9383410 -,2339619 -,2545153
T   10  1 ,3027328E+05   5755414E-03 -,5457E+02 -,1243E+03   ,9995002 -,0055198 -,0311265
T   11  1 ,2839193E+05   5753362E-03 -,9444E+02 -,1456E+03   ,9992454  ,0060672 -,0383647
T   12  1 ,2962877E+05   5753602E-03 -,2577E+03  ,1741E+02   ,9552700  ,0252400  ,2946560
T   13  1 ,3124553E+05   5754754E-03 -,1963E+03 -,1184E+03   ,9807935 -,1855911 -,0600005
T   14  1 ,3040937E+05   5753005E-03 -,1088E+03 -,2023E+03   ,9938066 -,1110801 -,0031096
T   15  1 ,2873963E+05   5753270E-03  ,2767E+02 -,7622E+02   ,9987855 -,0484911 -,0087215
T   16  1 ,3053091E+05   5754336E-03  ,6020E+01 -,1558E+03   ,9976970  ,0372124 -,0567095
T   17  1 ,3025178E+05   5754258E-03  ,4043E+02  ,8197E+02   ,9996319  ,0014327  ,0270942
T   18  1 ,3141695E+05   5751680E-03  ,1025E+03  ,1382E+03   ,9778756  ,0987042 -,1844365
T   19  1 ,3049528E+05   5752554E-03 -,4272E+03  ,1687E+03   ,9886667  ,0267998 -,1477156
T   20  1 ,3060873E+05   5753709E-03  ,1361E+03  ,5047E+03   ,9733186 -,0201236  ,2285738
T   21  1 ,3141239E+05   5750908E-03 -,2327E+03  ,1126E+03   ,9846420 -,1308496  ,1155790
T   22  1 ,2896034E+05   5752501E-03  ,2874E+03  ,3375E+03   ,6962218  ,5397648  ,4732115
T   23  1 ,3111119E+05   5755333E-03 -,1250E+03  ,2377E+02   ,9986255 -,0326679 -,0409858
T   24  1 ,3012805E+05   5753782E-03 -,1442E+03  ,8525E+02   ,9689942 -,0744571  ,2355980
T   25  1 ,2978528E+05   5752565E-03  ,9288E+02  ,1098E+03   ,9977013 -,0634559  ,0237812
T   26  1 ,3004118E+05   5752994E-03 -,2936E+01 -,5298E+03   ,9936283  ,0406759 -,1051103
T   27  1 ,3125301E+05   5753165E-03  ,1670E+03 -,2519E+03   ,9715989  ,1427088 -,1887585
T   28  1 ,2939774E+05   5754089E-03  ,3015E+03  ,4102E+03   ,9526442  ,2493325  ,1740757
T   29  1 ,2992197E+05   5753161E-03 -,1259E+03 -,5389E+03   ,9949717 -,0597439 -,0803868
T   30  1 ,2938002E+05   5750311E-03  ,6936E+02 -,2704E+03   ,9831899  ,1041785 -,1499481
T   31  1 ,2959366E+05   5751625E-03 -,2758E+02 -,1013E+03   ,9907475 -,0044451  ,1356449
T   32  1 ,3224196E+05   5753632E-03 -,3631E+02  ,2183E+03   ,9924128  ,0658750  ,1038141
T   33  1 ,2956913E+05   5753211E-03 -,1751E+03 -,1568E+03   ,9294886 -,3683946  ,0183406
T   34  1 ,2960491E+05   5753282E-03 -,1802E+03  ,2363E+03   ,9954242  ,0912305  ,0284199
T   35  1 ,3017607E+05   5752783E-03  ,1962E+03 -,2682E+03   ,9945791  ,0731302 -,0739217
T   36  1 ,2930048E+05   5754714E-03  ,6228E+02 -,1776E+03   ,9974136  ,0374243 -,0613647
T   37  1 ,2834010E+05   5752990E-03  ,2325E+03 -,2604E+03   ,9972386  ,0250713 -,0699041
T   38  1 ,2997450E+05   5750102E-03 -,2035E+03  ,4486E+03   ,8874753 -,4183218  ,1933767
T   39  1 ,3034801E+05   5752934E-03  ,3692E+03 -,5743E+03   ,9698995  ,1933781 -,1479858
T   40  1 ,3023674E+05   5754062E-03 -,3717E+03  ,2121E+03   ,9966526  ,0148504  ,0803928
T   41  1 ,3035064E+05   5750490E-03  ,2515E+02  ,2934E+03   ,9865389  ,1364180  ,0901726
T   42  1 ,3058185E+05   5750787E-03 -,2031E+03 -,5350E+03   ,9184692 -,2948452 -,2635918
T   43  1 ,3038826E+05   5753809E-03 -,1771E+03 -,7003E+02   ,9989288  ,0404527 -,0224664
T   44  1 ,2967309E+05   5753862E-03 -,3432E+02  ,4014E+03   ,9969056 -,0467359  ,0632053
T   45  1 ,2950955E+05   5751910E-03  ,1741E+03 -,3690E+03   ,9890064  ,0975775 -,1111077
T   46  1 ,2974663E+05   5752774E-03  ,1401E+03 -,7542E+02   ,9978767  ,0043473 -,0649866
T   47  1 ,2903536E+05   5752185E-03  ,3029E+03 -,6136E+03   ,7627151  ,0694483 -,6429950
T   48  1 ,3149573E+05   5753008E-03  ,2090E+03 -,2971E+02   ,9917729  ,1262103  ,0213877
T   49  1 ,3102644E+05   5751717E-03  ,6180E+02  ,4131E+03   ,9936185 -,0078496  ,1125198
T   50  1 ,3147418E+05   5751049E-03  ,3689E+03 -,3432E+03   ,9453784  ,2223561 -,2383640
T   51  1 ,2935448E+05   5755278E-03 -,2390E+03 -,1247E+03   ,9992794 -,0330401  ,0186831
T   52  1 ,2828950E+05   5754751E-03  ,6248E+03 -,6136E+03   ,9562601 -,2097973 -,2038423
T   53  1 ,3125377E+05   5751005E-03  ,1101E+03 -,1347E+02   ,9859298  ,0696181 -,1519729
T   54  1 ,3070978E+05   5750332E-03 -,1693E+03  ,3820E+03   ,9877801 -,0015208  ,1558465
T   55  1 ,2965297E+05   5750479E-03  ,4503E+03  ,7912E+02   ,9802210  ,1781865 -,0861180
T   56  1 ,3017670E+05   5753662E-03 -,2216E+03  ,9993E+02   ,9956590  ,0037132 -,0930022
T   57  1 ,2923065E+05   5750990E-03 -,1998E+03  ,3175E+03   ,9922833 -,1222602  ,0206462
T   58  1 ,2981520E+05   5753155E-03 -,6644E+03 -,2000E+03   ,9702025 -,0297662  ,2404600
T   59  1 ,2919583E+05   5752320E-03 -,2150E+03 -,2535E+03   ,9926752  ,1026103 -,0637732
T   60  1 ,3014458E+05   5753322E-03  ,4732E+02  ,1752E+03   ,9354874  ,1399341 -,3244714
T   61  1 ,3078388E+05   5751945E-03  ,2551E+03  ,1239E+03   ,9915922  ,1198919  ,0486903
T   62  1 ,3127847E+05   5754206E-03 -,2795E+03  ,3171E+03   ,9777380 -,2031229  ,0526257
