============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(100 keV) ==> Aluminum+Polypropylene (( 5750 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,4034573E+05   5752551E-03  ,2096E+03 -,4880E+02   ,9920710  ,1255936  ,0046273
T    2  1 ,4010934E+05   5752586E-03  ,8798E+02 -,1028E+03   ,9969323  ,0288360 -,0727626
T    3  1 ,4014148E+05   5753411E-03 -,3415E+03 -,1965E+03   ,9982309 -,0350161 -,0480515
T    4  1 ,4035993E+05   5752997E-03  ,1176E+03  ,1506E+03   ,9978536  ,0555448 -,0346848
T    5  1 ,4001831E+05   5755637E-03  ,3602E+03  ,3394E+03   ,9847904  ,0941562  ,1460222
T    6  1 ,3970962E+05   5751795E-03  ,1448E+03 -,3910E+03   ,9856612  ,0324814  ,1655808
T    7  1 ,4098091E+05   5753857E-03  ,3038E+03  ,1205E+02   ,9992252  ,0355500  ,0168889
T    8  1 ,4000947E+05   5755255E-03  ,2776E+03 -,1338E+03   ,9980669  ,0598709 -,0166730
T    9  1 ,4006851E+05   5754888E-03  ,3120E+03  ,8576E+02   ,9596266  ,2759889  ,0542864
T   10  1 ,3975743E+05   5753715E-03  ,7423E+02 -,8937E+02   ,9995934  ,0225935 -,0173922
T   11  1 ,3785281E+05   5755346E-03  ,1300E+03  ,4851E+02   ,9990248  ,0307573  ,0316764
T   12  1 ,3956489E+05   5752275E-03 -,1105E+03 -,2410E+03   ,9704018 -,2296515  ,0747036
T   13  1 ,4119579E+05   5753097E-03  ,2283E+02 -,1302E+03   ,9896038 -,0060143 -,1436945
T   14  1 ,3965619E+05   5753985E-03  ,9073E+02 -,2095E+03   ,9966173 -,0410019 -,0712243
T   15  1 ,3809378E+05   5754228E-03  ,1460E+02  ,7987E+02   ,9994359  ,0311770  ,0124828
T   16  1 ,4022773E+05   5753683E-03 -,5407E+02 -,1061E+03   ,9985915 -,0293233 -,0442178
T   17  1 ,3960566E+05   5755408E-03 -,2188E+01 -,4907E+02   ,9996558  ,0262016  ,0013375
T   18  1 ,4065692E+05   5753793E-03 -,1101E+03  ,1049E+03   ,9996649 -,0111010  ,0233850
T   19  1 ,4030525E+05   5753056E-03  ,1141E+03 -,3645E+03   ,9926187  ,0947047  ,0757566
T   20  1 ,4037329E+05   5752156E-03 -,2237E+03 -,3731E+03   ,9857689 -,0460928 -,1616634
T   21  1 ,4107226E+05   5753410E-03  ,2079E+03  ,4897E+00   ,9907106  ,1318078 -,0334552
T   22  1 ,3908059E+05   5754696E-03  ,2359E+03 -,3574E+02   ,9804670  ,1912547  ,0458928
T   23  1 ,4095915E+05   5755331E-03  ,1383E+03  ,8088E+02   ,9993031  ,0308756  ,0209746
T   24  1 ,4003031E+05   5752038E-03  ,1041E+03 -,8618E+02   ,9857234 -,0220603 -,1669214
T   25  1 ,3959666E+05   5754136E-03 -,1413E+03 -,2762E+02   ,9987854  ,0310843 -,0382304
T   26  1 ,3948348E+05   5752209E-03 -,2439E+03  ,6003E+03   ,9899079 -,0606356  ,1280848
T   27  1 ,4077902E+05   5754231E-03 -,2016E+03 -,8129E+02   ,9796215 -,1787062 -,0916837
T   28  1 ,3853803E+05   5751292E-03  ,2475E+03 -,2859E+03   ,9652880  ,0943151 -,2435649
T   29  1 ,3962463E+05   5751753E-03  ,5750E+03 -,1022E+03   ,9892216  ,1438021 -,0275953
T   30  1 ,3925803E+05   5750685E-03  ,6995E+02 -,1961E+03   ,9864428  ,0849826 -,1403869
T   31  1 ,3929340E+05   5752121E-03  ,2801E+02 -,1285E+03   ,9944382 -,0007500  ,1053188
T   32  1 ,4183630E+05   5753297E-03 -,1098E+03  ,2760E+03   ,9968382  ,0652466  ,0453479
T   33  1 ,3972058E+05   5751424E-03  ,4424E+02  ,1625E+03   ,9400887  ,3369086  ,0522099
T   34  1 ,3886103E+05   5754755E-03  ,3051E+03  ,1773E+02   ,9984357 -,0169020 -,0532960
T   35  1 ,3998703E+05   5752791E-03  ,1103E+03  ,2915E+03   ,9930600  ,0515666  ,1057014
